380.9962,False
246.8154,False
490.2595,False
447.4575,False
456.6489,False
464.9954,False
346.8062,False
304.7994,False
318.1191,False
195.7206,False
283.5492,False
109.0982,False
207.2675,False
153.5743,False
136.9986,False
347.9156,False
453.1530,False
471.9991,False
448.7293,False
439.9498,False
289.9117,False
302.0921,False
341.5492,False
183.4991,False
510.9949,False
125.5420,False
141.9986,False
541.9946,True
499.4975,False
220.0288,False
278.5962,False
308.6351,False
902.2619,False
681.6655,False
445.6501,False
427.7705,False
477.0603,False
280.2493,False
383.4848,False
193.7466,False
299.9970,False
163.3897,False
49.4432,False
163.3405,False
78.4883,False
159.2162,False
658.3118,True
453.2173,False
524.2310,False
506.5953,False
414.8318,False
360.9767,False
364.4796,False
334.5588,False
360.9964,False
173.2691,False
71.5910,False
23.9999,False
25.4999,False
170.6471,False
200.3208,False
444.1732,False
505.9949,False
222.6240,False
363.3346,False
356.8020,False
280.6259,False
464.8038,False
254.7464,False
287.0833,False
184.1744,False
207.9990,False
34.9997,False
75.4038,False
275.2513,False
667.5072,False
499.4519,False
540.0092,False
397.0906,False
388.9595,False
423.4456,False
568.5525,False
181.9029,True
145.4993,False
184.0830,False
25.9997,False
510.9949,False
24.9998,False
27.9997,False
351.3027,False
403.9803,False
537.7178,False
525.6186,False
710.7405,False
528.2080,False
593.0821,False
538.0707,False
481.5389,False
241.6204,False
239.0223,False
224.8372,True
198.9990,True
25.9997,False
1021.9898,False
27.9997,False
28.9997,False
379.4801,False
400.9267,False
95.8396,False
311.9969,False
259.1012,False
416.9987,False
682.4966,False
290.9734,False
373.8327,False
392.0186,False
138.9755,False
146.9985,False
357.4982,False
223.6659,False
141.7508,False
1078.9892,False
333.0449,False
252.4353,False
217.9989,False
31.9997,False
126.1485,False
438.9949,False
464.5675,False
479.4866,False
636.9936,False
552.9536,False
740.9926,False
558.0479,False
460.4971,False
413.9595,False
276.5340,False
209.3029,False
152.6058,False
35.9996,False
77.9992,False
1023.9898,False
37.9996,False
37.9996,False
119.6163,False
74.0236,False
178.4002,False
127.2783,False
102.3330,False
149.9056,False
1064.9894,True
84.0952,False
151.3198,False
110.4994,False
172.9983,False
20.9998,False
20.9998,False
21.9998,False
511.9949,False
23.9998,False
65.1399,False
137.1782,False
113.7435,False
87.4357,False
114.0191,False
152.0269,False
98.0377,False
137.8848,False
155.1337,False
134.9987,False
55.9994,False
239.9976,True
35.9996,False
1022.9898,False
48.4998,False
86.0264,False
100.1701,False
111.2834,False
174.9361,False
119.5549,False
121.0454,False
123.5522,False
104.9875,False
125.8903,False
61.5179,False
41.9996,False
40.9996,False
15.9999,False
511.9949,False
29.9997,False
70.0031,False
195.1433,False
137.6384,False
107.9815,False
19036.4524,True
114.4284,False
118.6730,False
161.5733,False
893.9911,True
252.4353,True
82.3776,False
58.9994,False
59.9994,False
59.9994,False
58.9994,False
59.9994,False
59.9994,False
511.9949,False
59.9994,False
17.2993,False
57.9823,False
