779.0426,False
543.3621,False
797.3783,False
477.6234,False
718.9223,False
808.1005,False
645.4984,False
576.4557,False
1056.5423,False
979.7919,False
852.4957,False
1012.0434,False
806.8060,False
734.3214,False
504.4987,True
841.3457,False
930.9953,True
988.5318,False
774.8521,False
953.0079,True
801.9980,False
1172.9113,True
850.2929,False
682.6013,True
920.1879,False
970.4492,True
841.8076,False
1051.3298,True
919.7796,False
859.9879,False
1070.4226,False
1124.8186,False
776.8933,False
613.4985,False
1081.1624,False
1305.9588,False
1022.1957,False
1034.0887,False
981.8331,False
1462.3819,False
1121.4535,False
790.2229,False
584.4971,False
922.7711,False
1038.5794,False
803.8376,False
1113.1012,False
1145.9483,False
1435.1257,False
1063.9164,False
1015.3094,False
1115.7403,False
1371.7305,False
1091.6515,False
814.8883,False
1199.4286,False
713.9964,False
1412.2687,False
1429.2714,False
981.8331,False
746.0990,False
915.8893,False
876.4963,False
742.6006,False
968.9952,False
1023.9019,False
795.7290,False
1069.7451,False
879.2180,False
662.5575,False
683.0014,False
746.6831,False
661.6147,False
758.1140,False
1085.3297,False
1147.5869,False
1097.0723,False
1275.3291,False
924.8756,False
898.5508,False
1076.4388,False
938.8602,False
1081.4682,False
1053.6845,False
825.9959,False
803.1920,False
502.2918,False
884.2622,False
840.3106,False
697.6501,False
812.1363,False
763.8294,False
861.3295,False
1032.9730,False
727.0872,False
907.2116,False
679.4966,False
842.3171,False
1041.4393,False
651.1547,False
824.6582,False
531.3324,False
1128.5384,False
847.9282,False
1145.6060,False
938.5610,False
1319.8101,False
1049.6034,False
1196.9791,False
674.9966,False
1149.6593,False
909.9817,False
548.4380,False
1110.9957,False
1021.0248,False
1090.9945,False
584.9528,False
792.9960,False
960.1961,False
856.8574,False
776.3593,False
847.7711,False
740.8076,False
608.9985,False
917.3302,False
703.8172,False
1060.7859,False
1031.4611,False
1109.5126,False
1035.9680,False
970.8542,False
950.7017,False
928.7611,False
1263.5954,False
1368.8574,False
1386.6315,False
867.6170,False
1166.3940,False
1259.3729,False
1121.0384,False
521.7487,False
1044.3930,False
1317.6888,False
810.4959,False
976.2440,False
908.7340,False
704.4965,False
1005.0037,False
715.5904,False
899.9955,False
764.3797,False
880.1124,False
651.9967,False
655.6441,False
